ecotype,treat,gen,trait,Estimate,Std.Error,df,tvalue,Pvalue
Fei-0,Salt1,F4,height,0.352291912553861,3.46480910222651,75.729878592298,0.101677149349289,0.919281675048951
Ler-0,Salt1,F4,height,1.52882318802833,3.81305654847889,75.6626118701287,0.400944273600717,0.689591173471327
Sap-0,Salt1,F4,height,9.95760143087608,3.46034601962666,75.9960159061944,2.87763170919838,0.00519916252464679
Tol-0,Salt1,F4,height,2.01197626808913,3.42851753800566,75.3893754637856,0.586835635456448,0.559067366143611
TRE-1,Salt1,F4,height,-9.00665459550815,3.57870616546291,75.8150747827,-2.51673486983336,0.013957403209569
Tri-0,Salt1,F4,height,-1.71722166438408,3.4293899179734,75.138687682563,-0.50073677985234,0.618020042515392
aaCol-0,Salt2,F1,height,8.14225727808815,3.64994079094888,38.9999999989109,2.23079160579243,0.0315177184739313
Fei-0,Salt2,F1,height,0.709778721658644,3.34618989180499,38.9999999988999,0.212115493922486,0.833121641086868
aaCol-0,Salt2,F2,height,10.5436404961066,3.79807036427908,60.4761306587858,2.77605191185233,0.00731306002890898
Ang-0,Salt2,F2,height,5.66577162841886,3.67061969672819,61.3916199146095,1.54354634817359,0.127837728662202
Fei-0,Salt2,F2,height,-0.958473407981168,3.50508873744632,61.1306695660569,-0.273451966491289,0.785427585530686
Sap-0,Salt2,F2,height,15.2982004943863,3.94089851855958,63.3332785318615,3.88190673328425,0.00024978697574823
Tol-0,Salt2,F2,height,2.82719925591431,3.53682772136634,62.7550909471696,0.799360183374187,0.427096874375084
TRE-1,Salt2,F2,height,-16.9075869908448,3.79065274381582,60.6611617751311,-4.46033655243898,3.60570884918546e-05
Tri-0,Salt2,F2,height,4.44406958373466,3.37329846143692,62.295341888692,1.31742555084842,0.192521039193792
aaCol-0,Salt2,F3,height,2.72731423550752,3.34024804818699,65.1783048709796,0.816500510190507,0.417188215266901
Ang-0,Salt2,F3,height,3.0931506481641,3.43688631245974,62.2596049438849,0.899986315215172,0.37159550155611
Fei-0,Salt2,F3,height,1.0474553420673,3.49037215430558,59.2519623036185,0.300098469664676,0.765152396541957
Sap-0,Salt2,F3,height,3.50942211744881,3.50597344490107,63.1411217402703,1.00098365620902,0.320655460723135
Tol-0,Salt2,F3,height,3.61801446305758,3.30463580377508,60.7337595204462,1.09483001392302,0.277914063657376
TRE-1,Salt2,F3,height,-15.6122165081731,3.4055117947712,63.2756536555635,-4.58439654566577,2.20042074332216e-05
Tri-0,Salt2,F3,height,-2.33436615662739,3.3634078226458,60.1393467816468,-0.69404790608802,0.49032454142333
aaCol-0,Salt2,F4,height,4.433960425095,4.03339352110464,63.0407296034364,1.09931262642596,0.275812267899414
Ang-0,Salt2,F4,height,-4.42148853571747,3.75118562609875,63.1397857127736,-1.17869094639175,0.242944181214475
Fei-0,Salt2,F4,height,0.810049299181936,3.76625339243123,62.9272816986746,0.215080934493105,0.830399767275087
Sap-0,Salt2,F4,height,5.54167193569344,3.95669308441075,63.8210409858716,1.40058170231284,0.166182517065756
Tol-0,Salt2,F4,height,3.12552459954777,3.63731066593124,63.4627864204972,0.859295475864325,0.393411785545705
TRE-1,Salt2,F4,height,-20.4356499808,3.94947150659254,63.9835663005206,-5.17427456982241,2.46080559853858e-06
Tri-0,Salt2,F4,height,-5.5906821886124,3.68622855256233,63.4474285503459,-1.51664014015796,0.134324463759203
Abd-0,Cd1,F1,height,-3.2699607963229,3.60087299504612,62.9999999976998,-0.9081022298819,0.367284945871707
Ang-0,Cd1,F1,height,-0.133279566466957,3.61607762100226,62.999999998062,-0.036857496004197,0.97071517119796
Dja-1,Cd1,F1,height,-1.93530058744925,3.63680753287937,62.9999999979411,-0.532142702068431,0.596498920161013
Fei-0,Cd1,F1,height,-0.620918744683236,3.44212379413436,62.9999999980172,-0.180388266610668,0.857426779513407
Ler-0,Cd1,F1,height,-1.28104395895233,4.22343086950051,62.9999999985336,-0.30331832070542,0.762646691024431
Tol-0,Cd1,F1,height,1.09625403045942,3.7324561293923,62.9999999979238,0.293708483758631,0.769946103826455
TRE-1,Cd1,F1,height,-5.26908289025558,3.1415798067563,62.9999999983564,-1.6772080336536,0.0984571762940844
Tri-0,Cd1,F1,height,-3.79658291417916,3.35239539163074,62.9999999982259,-1.13249854824921,0.261716812533346
aaCol-0,Cd1,F2,height,2.41044003382614,3.77793872164069,78.9999999998146,0.638030474136259,0.525298998425052
Abd-0,Cd1,F2,height,2.94489691764801,4.22420761273395,78.9999999994719,0.69714777009789,0.48775684775655
Ang-0,Cd1,F2,height,2.03914932933875,4.13054701175029,78.999999999729,0.493675371213043,0.622905201561767
Dja-1,Cd1,F2,height,-3.3352600552194,3.98166834409757,78.9999999997748,-0.837653909613943,0.404752191167904
Fei-0,Cd1,F2,height,5.78222253914124,3.89165868923936,79.0000000001682,1.48579898723631,0.141312202424538
Ler-0,Cd1,F2,height,-2.87645701892019,4.31823734506627,78.9999999999999,-0.666118323071482,0.507276005731341
Sap-0,Cd1,F2,height,5.86757573406707,4.00870290168981,78.9999999997995,1.46370930397303,0.147241167037905
Tol-0,Cd1,F2,height,2.07642933991578,3.94248884634747,79.0000000001948,0.526679826079786,0.599891680088564
TRE-1,Cd1,F2,height,-2.41210641401371,4.02041936912669,79.0000000000336,-0.59996388250852,0.550247396127205
Tri-0,Cd1,F2,height,-3.89184834186417,3.86487650889749,78.9999999998465,-1.00697870498697,0.317019403128871
aaCol-0,Cd1,F3,height,1.34815500052661,3.65371923866984,78.5404951585284,0.368981553442355,0.71313431610391
Abd-0,Cd1,F3,height,-4.91719214348871,3.78091575346353,76.0514254817803,-1.30052941248011,0.197346789030765
Ang-0,Cd1,F3,height,4.78411199197537,3.63685830216837,74.9629222319401,1.31545185280465,0.192367374934121
Dja-1,Cd1,F3,height,-1.34395908531732,4.01632351498943,75.9023666387812,-0.334624210500347,0.738831510364644
Fei-0,Cd1,F3,height,-3.50728890781286,3.79595722279808,73.6208428382357,-0.923953749201516,0.358528894064168
Ler-0,Cd1,F3,height,-2.02738188272818,4.086461180082,80.4283864797582,-0.496121654748594,0.621161697869211
Sap-0,Cd1,F3,height,-1.24786612277836,3.66144862583009,75.9475727254905,-0.340812134840607,0.734186010352159
Tol-0,Cd1,F3,height,-0.163906679703789,3.61088738321851,74.9593923612816,-0.0453923543740355,0.963915285622945
TRE-1,Cd1,F3,height,-2.88885685669146,3.58433954538739,69.2789005238615,-0.805966293123392,0.423020187778428
Tri-0,Cd1,F3,height,-0.132498654370342,3.82744978819695,76.3036266576936,-0.0346179993736144,0.972474749533016
aaCol-0,Cd1,F4,height,6.06687858075444,3.97486157485307,77.9321933767926,1.52631191464289,0.130980645959297
Abd-0,Cd1,F4,height,-4.6257826330368,4.653600646967,77.9679740301429,-0.994022260172168,0.323287013409274
Ang-0,Cd1,F4,height,-6.65712297248679,3.48707568550909,77.8825689947567,-1.90908473829552,0.0599346469031388
Dja-1,Cd1,F4,height,-2.05816213572338,3.57585519449724,77.904885827366,-0.575572002717173,0.566563376083387
Fei-0,Cd1,F4,height,1.48131523537106,3.58840998140334,77.936607867265,0.412805460649108,0.680882609110571
Ler-0,Cd1,F4,height,3.36162194559617,3.87771836758437,77.9753290555775,0.866907193079701,0.388652749720194
Sap-0,Cd1,F4,height,5.53305978543552,3.59022587111482,77.9447704303135,1.54114531621862,0.127331678198583
Tol-0,Cd1,F4,height,1.83600559308365,3.58600012598807,77.9999691894953,0.511992618120102,0.610102790413422
TRE-1,Cd1,F4,height,-8.50157423270344,3.56427546243219,77.7794549214226,-2.38521806810693,0.0195030647575459
Tri-0,Cd1,F4,height,-3.98205647659802,3.84112890128527,77.9841355805123,-1.03668910336896,0.30308468053079
aaCol-0,Cd2,F1,height,-0.842215316258917,3.54829799893523,58.0326941917879,-0.237357549031014,0.813215377516522
Abd-0,Cd2,F1,height,-6.95920224059151,3.65442114157103,58.0068600678012,-1.90432409703053,0.0618312925067387
Ang-0,Cd2,F1,height,0.308655515153123,3.49270409038102,56.441065680261,0.0883715044750474,0.929894226007417
Fei-0,Cd2,F1,height,2.51214650809484,3.44454107047092,55.2136900681984,0.729312397994254,0.468893229085946
Ler-0,Cd2,F1,height,-0.134868207816751,3.34938417369042,59.7545082447533,-0.0402665686654124,0.96801484470463
Tol-0,Cd2,F1,height,3.11964563847442,4.2132289366605,56.4060551110711,0.740440570729376,0.462103827849553
TRE-1,Cd2,F1,height,2.4181249868746,3.62320507470802,56.3504692214401,0.667399425926632,0.507241072950959
aaCol-0,Cd2,F2,height,-0.747109305742702,3.79654461337297,71.99999999924,-0.196786652555347,0.844548925921626
Abd-0,Cd2,F2,height,-5.20212058303753,4.1228911245888,71.999999999845,-1.26176520937268,0.211105634250101
Ang-0,Cd2,F2,height,8.92398034157414,4.27707329817764,71.999999998667,2.08646888174127,0.0404785512912634
Dja-1,Cd2,F2,height,7.95363965659172,4.11319226888097,71.9999999999257,1.9336902183655,0.0570826286309041
Fei-0,Cd2,F2,height,-2.66704086191648,3.78257074108635,71.9999999992017,-0.705086842910046,0.48303098484611
Ler-0,Cd2,F2,height,-4.54159452901423,4.18673297647262,71.9999999993026,-1.08475858253578,0.281647490854342
Tol-0,Cd2,F2,height,-0.0155755588787823,3.74265865036267,71.9999999995879,-0.00416162956172158,0.996691018860172
TRE-1,Cd2,F2,height,4.35028274838028,4.24207136550629,71.9999999994448,1.02550909061877,0.308556157786234
Tri-0,Cd2,F2,height,11.2574925524825,4.24667799085674,71.9999999987115,2.65089384613579,0.00986526070379289
aaCol-0,Cd2,F3,height,0.719780924364155,4.00640424322631,74.9627374583397,0.179657588367699,0.857906137152152
Abd-0,Cd2,F3,height,0.746753390224352,3.79562564777394,74.0073061161742,0.196740526996467,0.844569881433657
Ang-0,Cd2,F3,height,0.577698905353655,3.91958977562074,71.9661346022178,0.147387593708621,0.883238241918995
Dja-1,Cd2,F3,height,11.2607048141206,4.10391948158808,74.1774994535518,2.74389028942719,0.00760971965083225
Fei-0,Cd2,F3,height,5.48513684685295,3.85912952838875,70.3336603874854,1.42134043610168,0.159636721824069
Ler-0,Cd2,F3,height,-2.99721969460048,4.0166619627065,77.1498289647203,-0.746196648467999,0.457816386024098
Tol-0,Cd2,F3,height,1.01024581265986,3.63894546133043,71.3355456874405,0.277620487417393,0.782106701584232
TRE-1,Cd2,F3,height,0.809682096183876,4.10944121768077,74.2457755374728,0.197029730635941,0.844342649091744
Tri-0,Cd2,F3,height,-1.86311334680956,3.74063446883416,70.1456180093736,-0.498074153551345,0.619989813325516
aaCol-0,Cd2,F4,height,-2.42222424839167,3.63816877170794,71.1226678822486,-0.665781166401075,0.507704606934059
Abd-0,Cd2,F4,height,-7.25107615480141,3.96847459260478,72.9890054440683,-1.82716960524674,0.0717622629249662
Ang-0,Cd2,F4,height,-2.63653389730278,3.20622580715151,70.8262430387423,-0.822316972005519,0.41365638957605
Dja-1,Cd2,F4,height,2.87114114532559,3.24394455838281,71.4570516539391,0.885077131761133,0.379083660117993
Fei-0,Cd2,F4,height,2.79572083840808,3.28522033928703,71.0646469347724,0.85099949156373,0.397628052150218
Ler-0,Cd2,F4,height,-2.10517655827961,3.71375542918067,72.437903350013,-0.566859234116033,0.57256218976389
Tol-0,Cd2,F4,height,1.50638071690839,3.37889217739328,71.8391822683134,0.445820889754025,0.657067375952834
TRE-1,Cd2,F4,height,-7.52511857491114,3.45735614294508,72.1638864139182,-2.1765529103117,0.0327871558945842
Tri-0,Cd2,F4,height,-2.21128976367361,3.23955749092529,71.273588125566,-0.68259006665815,0.497078525329886
aaCol-0,Drought,F1,diam,1.45233308902255,1.12646150498235,62.3606610478795,1.28928781196593,0.202059798372122
Abd-0,Drought,F1,diam,0.869614038467294,1.21742513288193,57.3696572145174,0.714305968375001,0.477934402848616
Ang-0,Drought,F1,diam,0.359704002882384,1.20871779749235,59.2547515484832,0.297591384547029,0.767055928026657
Dja-1,Drought,F1,diam,-0.0425085629850401,1.14831016094784,59.0976132009185,-0.0370183635316373,0.970595126486607
Ler-0,Drought,F1,diam,0.00807328023685175,1.36970719134275,62.3583838049281,0.00589416503605952,0.995315979901119
Sap-0,Drought,F1,diam,-5.44457733792836,1.72606670412854,58.8061891630612,-3.15432614794411,0.00253443856609569
Tol-0,Drought,F1,diam,-0.859732697939083,1.14080436965609,59.7955165450334,-0.753619744810639,0.454034894043315
TRE-1,Drought,F1,diam,-1.20783734383692,1.15437001821183,60.0760664721197,-1.04631732008071,0.299606201037403
Tri-0,Drought,F1,diam,0.608969005673718,1.20954100426066,58.6628945224867,0.503471154370624,0.616518441983587
aaCol-0,Drought,F2,diam,1.43432615275537,1.17135673601066,72.9999999990448,1.22449985445109,0.224700644725653
Abd-0,Drought,F2,diam,1.2549766014031,1.31784678892424,72.9999999991498,0.952293249830308,0.344090823041558
Ang-0,Drought,F2,diam,-0.299500934336297,1.30859100349602,72.9999999987034,-0.228872836154423,0.819607731445856
Dja-1,Drought,F2,diam,-1.28014817350038,1.35041845422879,72.9999999987048,-0.947964069575352,0.346275379620498
Fei-0,Drought,F2,diam,0.898662253722392,1.24717016936042,72.9999999992425,0.72056105558013,0.47348074055902
Ler-0,Drought,F2,diam,-0.787388556449088,1.60101779184176,72.999999999189,-0.491805000832189,0.624332840722693
Sap-0,Drought,F2,diam,0.986185837425295,1.32798875611584,72.9999999989527,0.742616104905686,0.460097150084659
Tol-0,Drought,F2,diam,0.545802216176544,1.17447022513987,72.9999999990306,0.464722054670686,0.64351367086923
TRE-1,Drought,F2,diam,2.12188536434903,1.24931252828795,72.9999999987706,1.69844239636086,0.0936830645007245
Tri-0,Drought,F2,diam,4.86971807775034,1.23123084185104,72.9999999992312,3.9551625188573,0.000175328524444235
aaCol-0,Drought,F3,diam,-0.530119444009281,1.18421789020658,78.0927148553711,-0.447653635697738,0.655642521027654
Abd-0,Drought,F3,diam,-1.04101758498941,1.10268987704128,76.7374130354202,-0.944071045417279,0.348096334419058
Ang-0,Drought,F3,diam,1.20960615212682,1.06391729375973,76.4026985907655,1.13693626301745,0.259118211577189
Dja-1,Drought,F3,diam,-1.89581399628445,1.16086976273988,77.3003682765536,-1.63309792117418,0.106515391322618
Fei-0,Drought,F3,diam,1.5229145035875,1.21048121196645,76.8697359272866,1.25810668396373,0.212161350054378
Ler-0,Drought,F3,diam,0.789632573656152,1.47037969207043,76.3323448580126,0.537026305460106,0.592811407244717
Sap-0,Drought,F3,diam,0.140920183646112,1.16282004364922,75.6764914100798,0.121188299441304,0.903863098962604
Tol-0,Drought,F3,diam,0.234629213360811,1.2282032777656,77.7176062461751,0.191034511638545,0.848996734669088
TRE-1,Drought,F3,diam,-0.470173783925839,1.15135618547798,78.0157119761284,-0.408365186947468,0.684124274843343
Tri-0,Drought,F3,diam,-0.509934565626472,1.11433515311686,76.0965401605866,-0.457613281067329,0.64853422680895
aaCol-0,Drought,F4,diam,-0.511463272418473,1.20203738217928,68.0296603833514,-0.425496977050077,0.671817470756434
Abd-0,Drought,F4,diam,1.43768673325157,1.28183358409523,69.3908591244098,1.12158610219778,0.265904768486817
Ang-0,Drought,F4,diam,1.3654875799687,1.1432522864136,69.2979283434469,1.19438867185848,0.236398183804812
Dja-1,Drought,F4,diam,0.409545653419902,1.06650687684225,69.6638304650023,0.384006575402964,0.702143173005626
Fei-0,Drought,F4,diam,0.0659563966025014,1.07523608295334,70.7038669623439,0.061341316245024,0.951260456440933
Ler-0,Drought,F4,diam,-1.75775433088113,1.42983340395551,70.3604330768537,-1.229342052031,0.223038884031826
Sap-0,Drought,F4,diam,0.41247419912004,1.16197749442406,69.9569471490208,0.354976065456833,0.723675484793095
Tol-0,Drought,F4,diam,-0.712280593086408,1.08866561812293,68.3943347677926,-0.654269392942265,0.515132349078337
TRE-1,Drought,F4,diam,0.916826991611215,1.08064031629588,70.6191443845692,0.848410870652902,0.399075837073109
Tri-0,Drought,F4,diam,-1.78723915885963,1.11618841296771,68.4437469066008,-1.60119845188837,0.113938849401914
aaCol-0,Salt1,F1,diam,0.813115386654874,1.13411697277126,55.8274518693895,0.71695901408476,0.476388372608536
Abd-0,Salt1,F1,diam,0.0888599895856239,1.13665375918193,55.1073845659718,0.0781768316585501,0.937970566252503
Ang-0,Salt1,F1,diam,0.65127495985754,1.21023033882016,56.7156994924138,0.53814132646225,0.592585180922892
Dja-1,Salt1,F1,diam,-1.16749510845436,1.25051298609552,56.7720458996139,-0.933612942397049,0.354457515812773
Sap-0,Salt1,F1,diam,-4.39206345031648,1.6744035783904,57.1418461099481,-2.62306143333649,0.0111536708848847
Tol-0,Salt1,F1,diam,-1.2273012532372,1.21179609492603,55.6366699248298,-1.01279518755349,0.315542396219416
TRE-1,Salt1,F1,diam,-0.84471511708187,1.12839680862056,52.2524979515718,-0.748597577225086,0.457456336093603
aaCol-0,Salt1,F2,diam,-0.212044439041234,1.15592476436272,72.999999999225,-0.183441384403713,0.854960271702883
Abd-0,Salt1,F2,diam,2.01434168680119,1.16402947312401,72.9999999992351,1.73049027821875,0.0877681395369431
Ang-0,Salt1,F2,diam,0.755809717556478,1.08987623019602,72.9999999992833,0.69348215569445,0.490207737294286
Dja-1,Salt1,F2,diam,-0.930625667115409,1.15372541592591,72.9999999995738,-0.806626649867588,0.422501785595299
Fei-0,Salt1,F2,diam,2.49835663095553,1.15531453952773,72.9999999995907,2.16249042618023,0.0338570640026338
Ler-0,Salt1,F2,diam,-1.64203016120645,1.29657294042257,72.9999999995206,-1.26643870931881,0.209382249027248
Sap-0,Salt1,F2,diam,2.28812312660046,1.36974306769512,72.9999999993415,1.67047615028322,0.0991076992742983
Tol-0,Salt1,F2,diam,-0.39481775144954,1.14709880549008,72.9999999995761,-0.344188093963588,0.731694349773254
TRE-1,Salt1,F2,diam,0.0343418404524943,1.23863527150529,72.9999999992462,0.0277255470133344,0.977956704551285
Tri-0,Salt1,F2,diam,1.28935319927588,1.16972695380398,72.9999999996849,1.10226852094233,0.273965792002517
aaCol-0,Salt1,F3,diam,-0.278013508529196,0.979562236735871,81.0000000009136,-0.28381403253723,0.777277102275293
Abd-0,Salt1,F3,diam,-0.175590704484596,1.00412488706865,81.0000000011332,-0.174869388007301,0.8616186341186
Ang-0,Salt1,F3,diam,1.65669980408415,0.954910023291087,81.0000000003281,1.73492765148108,0.0865571646010939
Dja-1,Salt1,F3,diam,-1.75398351011665,1.01888659148906,81.00000000035,-1.72147079446132,0.0889827136346158
Fei-0,Salt1,F3,diam,1.68563568825621,0.983570420922093,81.0000000002968,1.71379257895528,0.0903914969979236
Ler-0,Salt1,F3,diam,-0.699212815688385,1.23882922589831,81.0000000002006,-0.564414207439581,0.574031925253997
Sap-0,Salt1,F3,diam,0.0393611508308117,1.02510076498185,81.0000000004757,0.0383973480221806,0.969465354173385
Tol-0,Salt1,F3,diam,0.148291804879039,0.991008105173142,81.0000000006055,0.149637327994538,0.881422718202923
TRE-1,Salt1,F3,diam,-1.33663068041379,1.07860882572091,81.0000000001807,-1.2392172662971,0.218843760577738
Tri-0,Salt1,F3,diam,-0.623985377611697,0.995634082109223,81.0000000004601,-0.626721592625477,0.532604180257903
aaCol-0,Salt1,F4,diam,-0.794286659410326,1.25116573957191,72.9999999982947,-0.634837283573711,0.527519296524435
Abd-0,Salt1,F4,diam,1.46606315820555,1.50604095436354,72.9999999981395,0.973455040487337,0.333541876868028
Ang-0,Salt1,F4,diam,1.17249085053796,1.16358611383053,72.9999999984025,1.00765283858374,0.31694956814965
Dja-1,Salt1,F4,diam,-0.818958245355551,1.10406182510137,72.9999999980415,-0.741768465076995,0.460607496831822
Fei-0,Salt1,F4,diam,2.29641716368094,1.14672340312642,72.9999999980041,2.00259029982296,0.0489357354450072
Ler-0,Salt1,F4,diam,-0.0802127939867654,1.31892658900552,72.9999999980897,-0.0608167237323242,0.951671367761051
Sap-0,Salt1,F4,diam,0.123828463642168,1.34886411987021,72.9999999983511,0.0918020294394686,0.927106788192315
Tol-0,Salt1,F4,diam,-0.440314286567562,1.13657148443752,72.999999998227,-0.387405713231904,0.699583098582648
TRE-1,Salt1,F4,diam,1.0453052816204,1.18172429837139,72.9999999982185,0.884559353701197,0.379298559599085
Tri-0,Salt1,F4,diam,-0.43272793684626,1.13140682827594,72.9999999986186,-0.382468910414532,0.703224883743771
aaCol-0,Salt2,F1,diam,0.588275938539923,1.2779402654943,35.8744748243477,0.460331327233343,0.648056612934113
Fei-0,Salt2,F1,diam,-0.854508066288724,1.14788065966539,32.9093108055366,-0.744422391904236,0.461903932252895
aaCol-0,Salt2,F2,diam,0.241111174037664,1.28785009212084,51.6544627225583,0.187219906659012,0.852221668830166
Ang-0,Salt2,F2,diam,1.76811751308499,1.28662178086361,50.8780934079504,1.37423253623002,0.1753931928899
Fei-0,Salt2,F2,diam,2.2259634986739,1.18459445345829,49.9402858453573,1.87909329828064,0.0660737555313952
Sap-0,Salt2,F2,diam,2.92747209253719,1.6968266600502,56.3591297202374,1.72526290484531,0.0899601718586101
Tol-0,Salt2,F2,diam,0.126406419079185,1.20094431236778,55.1209619439268,0.105255853895475,0.916554888494453
TRE-1,Salt2,F2,diam,-3.73260044285808,1.2823339126935,51.2002611883986,-2.91078665697758,0.0053259778765926
Tri-0,Salt2,F2,diam,2.58459693246892,1.14097729879154,51.7993289501437,2.26524834035382,0.0277072454163062
aaCol-0,Salt2,F3,diam,-0.563086595612293,1.03983378449642,64.9999999992791,-0.541515965347281,0.590003362341788
Ang-0,Salt2,F3,diam,0.0467676519354976,1.07974132492002,65.0000000001276,0.0433137556710278,0.965584210194511
Fei-0,Salt2,F3,diam,1.2410073497971,1.11068103140375,65.0000000003255,1.11733910520524,0.267962361259721
Sap-0,Salt2,F3,diam,1.20823237428709,1.09628225887867,64.9999999993297,1.10211796688467,0.274474562687049
Tol-0,Salt2,F3,diam,-0.439063437096699,1.04541498466901,64.9999999995794,-0.41998961516293,0.67587811393224
TRE-1,Salt2,F3,diam,-7.08560922941137,1.0688559890531,65.0000000002334,-6.62915238533541,7.80186690710697e-09
Tri-0,Salt2,F3,diam,0.313550938481522,1.07572692553684,65.0000000001075,0.291478191200842,0.771613797234482
aaCol-0,Salt2,F4,diam,-1.74348865312165,1.15263404642826,62.9999999986336,-1.51261248834728,0.135378694305629
Ang-0,Salt2,F4,diam,2.05610900762895,1.09151378734778,62.9999999984377,1.88372243343348,0.0642194423092633
Fei-0,Salt2,F4,diam,0.527874131712468,1.09340128000511,62.9999999977123,0.482781702715769,0.630924157636734
Sap-0,Salt2,F4,diam,0.180335376456059,1.16351496854703,62.9999999985553,0.15499188350044,0.877323220558893
Tol-0,Salt2,F4,diam,0.0234353450177006,1.06427575380219,62.9999999984215,0.022019993346627,0.982501602664665
TRE-1,Salt2,F4,diam,-2.00366673721336,1.17816682938608,62.9999999981184,-1.70066469980098,0.0939377347057664
Tri-0,Salt2,F4,diam,-2.91772447029357,1.07571211228298,62.9999999984675,-2.71236554555595,0.00860206196313027
Abd-0,Cd1,F1,diam,0.501064988522698,1.21285332355958,59.9999999984553,0.413129088892737,0.680984792922701
Ang-0,Cd1,F1,diam,-0.899028424396258,1.21982031733283,59.9999999987603,-0.737017093109262,0.463984280685155
Dja-1,Cd1,F1,diam,1.32103925559766,1.2227025834831,59.9999999990664,1.08042566805938,0.284276471719125
Fei-0,Cd1,F1,diam,-0.973248858649237,1.15934454955506,59.9999999986727,-0.839481980592183,0.404531400584445
Ler-0,Cd1,F1,diam,1.00503582976412,1.47878419953006,59.9999999989475,0.679636575832704,0.499348370062175
Tol-0,Cd1,F1,diam,0.526169143476227,1.28179909844376,59.9999999991084,0.41049267714032,0.682906809634306
TRE-1,Cd1,F1,diam,-3.30247265982572,1.11712221465845,59.9999999985551,-2.9562321977774,0.00444692505941476
Tri-0,Cd1,F1,diam,-0.171847567725972,1.1305614333299,59.9999999988766,-0.152001972347332,0.879695347001843
aaCol-0,Cd1,F2,diam,-1.40154459343011,1.21323391783859,71.8199280300867,-1.15521382383292,0.251831851789584
Abd-0,Cd1,F2,diam,0.766138312650532,1.35601110869218,70.8661947338487,0.564994127068355,0.573862042884866
Ang-0,Cd1,F2,diam,-1.52947575688531,1.39310879993276,71.5972585560678,-1.09788679603426,0.275932476410456
Dja-1,Cd1,F2,diam,-0.33591784085736,1.29721961102089,70.9081262839517,-0.258952175871746,0.79642239950115
Fei-0,Cd1,F2,diam,2.5631970234972,1.24713304662181,69.9240251115219,2.05527151288333,0.043589629181884
Ler-0,Cd1,F2,diam,0.042744205749416,1.47492481881383,71.961628885456,0.028980599691713,0.976960286528544
Sap-0,Cd1,F2,diam,1.14312151105279,1.51706988107649,71.6282514358292,0.753506166928613,0.453615540434844
Tol-0,Cd1,F2,diam,0.188277459071065,1.27391706179409,71.0448495322184,0.147794126256468,0.88292389971163
TRE-1,Cd1,F2,diam,1.61491840796223,1.37273109006529,70.2125323102054,1.17642735685794,0.243397323657083
Tri-0,Cd1,F2,diam,0.703536123190736,1.31727306105914,68.9356568179146,0.534085258393627,0.595000750692033
aaCol-0,Cd1,F3,diam,-1.82502990772232,1.0397833736773,79.0000000000684,-1.7552020487382,0.0831014324737876
Abd-0,Cd1,F3,diam,-0.540262156973216,1.08233698595784,79.0000000012289,-0.499162611998424,0.619052065505441
Ang-0,Cd1,F3,diam,1.37141521195125,1.04746825685774,79.0000000007851,1.3092666082935,0.194239369351394
Dja-1,Cd1,F3,diam,-0.0737114050571532,1.15800879921025,79.0000000013619,-0.0636535794092613,0.949406855281294
Fei-0,Cd1,F3,diam,1.50656669541827,1.09403929353264,79.000000000856,1.37706817691492,0.172380790051708
Ler-0,Cd1,F3,diam,-0.864982498240066,1.38646382336292,79.0000000005786,-0.623876716914272,0.534505911923893
Sap-0,Cd1,F3,diam,1.00634490678871,1.05003363251709,79.0000000007718,0.958393022494286,0.340788558299131
Tol-0,Cd1,F3,diam,-0.239841750030965,1.03994356072016,79.0000000011044,-0.23062958326784,0.818198792829692
TRE-1,Cd1,F3,diam,-1.12244452375342,1.0442635877157,79.0000000006821,-1.0748670517266,0.285706200593509
Tri-0,Cd1,F3,diam,0.641732323742708,1.09703421761915,79.0000000009277,0.584970198227214,0.560234859873485
aaCol-0,Cd1,F4,diam,-0.42529860690456,1.21484116463239,72.9999999991017,-0.350085771939788,0.727282409849567
Abd-0,Cd1,F4,diam,0.880099395410453,1.4250714370259,72.9999999989141,0.617582650626418,0.538772287268938
Ang-0,Cd1,F4,diam,1.31310027096965,1.06421447920419,72.9999999985597,1.2338680751192,0.22120984357125
Dja-1,Cd1,F4,diam,-0.682625285736357,1.09445463784466,72.9999999996544,-0.623712726075765,0.534760393618739
Fei-0,Cd1,F4,diam,1.73029775883317,1.09563614155327,72.999999998834,1.57926312688092,0.118599399750225
Ler-0,Cd1,F4,diam,-0.262227821974937,1.23148043865439,72.999999999438,-0.212937058311269,0.831969582569569
Sap-0,Cd1,F4,diam,0.551867353589997,1.30998131799915,72.9999999990801,0.421278796886135,0.674789359234507
Tol-0,Cd1,F4,diam,-0.313102810134683,1.09846296776998,72.9999999988549,-0.285037201363576,0.776422759325419
TRE-1,Cd1,F4,diam,1.11740783174406,1.08553835911134,72.9999999990924,1.02935821877249,0.30670994963989
Tri-0,Cd1,F4,diam,-2.38749565115881,1.21962091503811,72.9999999993853,-1.95757191576549,0.0541033015787539
aaCol-0,Cd2,F1,diam,-0.20320469152136,1.1647004527739,54.999999999082,-0.174469487873384,0.862137153982363
Abd-0,Cd2,F1,diam,1.30409071657504,1.1966581569666,54.9999999992219,1.08977715062819,0.280563099139277
Ang-0,Cd2,F1,diam,2.39186376201664,1.21446095568706,54.9999999990948,1.96948592774108,0.0539424242267443
Fei-0,Cd2,F1,diam,-0.749351681589821,1.23134672420298,54.9999999992536,-0.608562695511174,0.545319619267197
